inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
16,13,15130744,12354400,PROBE_BW_CRUISE,2,13,1778034805055
15,15,14701968,14701968,PROBE_BW_CRUISE,2,13,1778034806000
14,13,10617200,10479800,PROBE_BW_CRUISE,2,12,1778034807034
13,13,12486280,11520328,PROBE_BW_CRUISE,2,12,1778034808000
9,9,8705320,8471944,PROBE_BW_CRUISE,2,8,1778034809000
12,11,10499136,9453776,PROBE_BW_CRUISE,2,11,1778034810000
11,8,10759440,7376184,PROBE_BW_CRUISE,2,8,1778034811825
14,11,12327472,10334808,PROBE_BW_CRUISE,2,11,1778034812083
13,12,11348400,10546088,PROBE_BW_CRUISE,2,12,1778034813136
20,16,16561376,14405760,PROBE_BW_CRUISE,2,16,1778034814000
16,13,14328424,13037264,PROBE_BW_CRUISE,2,13,1778034815000
14,14,12795608,12630584,PROBE_BW_CRUISE,2,12,1778034816000
11,10,10035144,9793480,PROBE_BW_CRUISE,2,10,1778034817000
14,13,8848936,8772296,PROBE_BW_CRUISE,2,12,1778034818086
15,13,13928648,12255664,PROBE_BW_CRUISE,2,13,1778034819000
16,13,14319448,12178336,PROBE_BW_CRUISE,2,13,1778034820466
17,16,15339256,15339256,PROBE_BW_CRUISE,2,15,1778034821000
9,7,7835336,7106216,PROBE_BW_CRUISE,2,7,1778034822142
14,11,11422280,9654008,PROBE_BW_CRUISE,2,11,1778034823038
14,11,13082144,10787056,PROBE_BW_CRUISE,2,11,1778034824000
17,15,16418448,13700800,PROBE_BW_CRUISE,2,15,1778034825128
15,11,13292048,10590968,PROBE_BW_CRUISE,2,11,1778034826055
9,8,7662032,7662032,PROBE_BW_CRUISE,2,8,1778034827000
13,13,12507680,11409848,PROBE_BW_CRUISE,2,12,1778034828000
15,12,13649704,10014432,PROBE_BW_CRUISE,2,12,1778034829000
11,10,10254024,7485272,PROBE_BW_CRUISE,2,10,1778034830062
15,13,12380640,12244616,PROBE_BW_CRUISE,2,13,1778034831049
14,11,12683752,9779672,PROBE_BW_CRUISE,2,11,1778034832090
15,16,14598400,13587560,PROBE_BW_CRUISE,2,13,1778034833000
11,9,10385896,8416704,PROBE_BW_CRUISE,2,9,1778034834000
13,12,10790512,10223640,PROBE_BW_CRUISE,2,12,1778034835000
11,9,10456328,8675632,PROBE_BW_CRUISE,2,9,1778034836000
9,11,8545824,8116352,PROBE_BW_CRUISE,2,8,1778034837000
18,16,17654376,15324760,PROBE_BW_CRUISE,2,16,1778034838000
18,14,16593136,12387544,PROBE_BW_CRUISE,2,14,1778034839119
20,18,17500400,17500400,PROBE_BW_CRUISE,2,18,1778034840146
17,14,17500400,13771912,PROBE_BW_CRUISE,2,14,1778034841086
11,10,10720080,10644128,PROBE_BW_CRUISE,2,10,1778034842000
12,11,9337088,9334328,PROBE_BW_CRUISE,2,11,1778034843090
14,13,12408256,11687416,PROBE_BW_CRUISE,2,12,1778034844000
14,12,10497064,10278184,PROBE_BW_CRUISE,2,12,1778034845820
16,13,12747960,11625968,PROBE_BW_CRUISE,2,13,1778034846111
12,11,9123736,8238568,PROBE_BW_CRUISE,2,11,1778034847111
13,12,12734152,10938960,PROBE_BW_CRUISE,2,12,1778034848000
12,11,10502584,9531800,PROBE_BW_CRUISE,2,11,1778034849055
14,11,11691560,11092928,PROBE_BW_CRUISE,2,11,1778034850038
16,15,15424880,14473424,PROBE_BW_CRUISE,2,14,1778034851000
17,17,14324280,14191024,PROBE_BW_CRUISE,2,15,1778034852124
13,11,12827368,11363592,PROBE_BW_CRUISE,2,11,1778034853811
12,10,10403848,9243880,PROBE_BW_CRUISE,2,10,1778034854000
14,11,11364280,10523296,PROBE_BW_CRUISE,2,11,1778034855117
18,16,17849080,14389184,PROBE_BW_CRUISE,2,16,1778034856035
20,18,20788368,17699256,PROBE_BW_CRUISE,2,18,1778034857000
11,11,11717800,11717800,PROBE_BW_CRUISE,2,10,1778034858000
11,10,8801296,8801296,PROBE_BW_CRUISE,2,10,1778034859055
68,50,76294464,53016296,PROBE_BW_CRUISE,2,50,1778034860000
